robot,method,uid,family,site_id,repeats,completion,deadline_completion,total_latency_ns,frame_success,acceleration_rms,successful_prefix
panda,pink_qp,fbe58ea6278a7dab5fd757ac4e0b97ee869e320d50461b5af01ee66e258ef8fa,high_curvature,trajectory_122,3,1.0,1.0,149603759.66666666,1.0,5.688924034660414,150.0
panda,pink_qp,ff6263afe4b5d337eafb70a82e8563f760f2ac8b10ba223fe42584c9e366b7d3,high_curvature,trajectory_129,3,1.0,1.0,120893033.66666667,1.0,4.552543808608135,150.0
ur5e,single_gn_k1,022a86bff64083fceaa1158ce14f103f5ce290797a2aeaa45866261f26501a05,smooth,trajectory_037,3,1.0,1.0,39572435.0,1.0,0.7097756045967198,150.0
ur5e,single_gn_k1,05bc5f30c5c7cd51fc72c341d4191b9e00393d1440d433b17b8a3726f6c23282,joint_limit_return,trajectory_084,3,1.0,1.0,39298451.0,1.0,1.217475578581197,150.0
ur5e,single_gn_k1,0718780cf124f9d1309bc57741250c3d9dea14f89f6a71c9562362b4677c301e,smooth,trajectory_033,3,1.0,1.0,39223801.666666664,1.0,0.87709659465339,150.0
ur5e,single_gn_k1,0a87de50d376d58ae400cb330f9477d95c5812cc55e8fe33d3d3e96c01ecb45b,high_curvature,trajectory_122,3,1.0,1.0,39432741.333333336,1.0,9.644201444878838,150.0
ur5e,single_gn_k1,0dd84d0ff35e701d49257c8fce503e635899f3fb95c2a17d91bde82b57d508f7,smooth,trajectory_009,3,1.0,1.0,39589331.0,1.0,2.2255491884658074,150.0
ur5e,single_gn_k1,0e9f731eaf589bff44467bfac21a34eb815e23e9466e26f74adad7a794606d3d,joint_limit_return,trajectory_088,3,1.0,1.0,39388956.333333336,1.0,0.8088780740047293,150.0
ur5e,single_gn_k1,0feef86abbdffbf56da2030987cdb7582310e2bf877e0958c4748047fc98589a,high_curvature,trajectory_124,3,1.0,1.0,39391959.0,1.0,15.025021319819006,150.0
ur5e,single_gn_k1,147723ec885c076a79aa6df0f28d41a2a60704eed4fe5ca91287298cd1aa3e4b,joint_limit_return,trajectory_082,3,1.0,1.0,39638761.666666664,1.0,0.8684190884349787,150.0
ur5e,single_gn_k1,14dbdf92e0ba228836bb0eec00261a8ad4e4f6db40403bc0f3ceaaff96938313,near_singular,trajectory_073,3,1.0,1.0,34924180.0,1.0,10.580149670904511,150.0
ur5e,single_gn_k1,160edaf457fb519de58b208c6b896ed08faf68c6011b9deb24be264e3a9e1a28,smooth,trajectory_027,3,1.0,1.0,39485026.0,1.0,0.8422051520928279,150.0
ur5e,single_gn_k1,196468597141f70e3695efbf23ef22b8093a2e57269df5532db6d58bf957661a,joint_limit_return,trajectory_119,3,1.0,1.0,39243237.333333336,1.0,15.97038002019741,150.0
ur5e,single_gn_k1,1a2793db2858cf7ab0a6fa5cbe25d57b2d95eb513f8d9365e6d7fd41703b3766,high_curvature,trajectory_140,3,1.0,1.0,39929425.0,1.0,29.366385037857373,150.0
ur5e,single_gn_k1,1abc4cdbe65529afffd0d3fa05667f31ecddfb5331c99f215a488f90799d2908,high_curvature,trajectory_126,3,1.0,1.0,39467020.333333336,1.0,6.980046906178205,150.0
ur5e,single_gn_k1,1b2ec0d8b336e6260360e28a967aa23b47ef29b00f91d5dfea5cb793860b6bcf,near_singular,trajectory_068,3,1.0,1.0,36870838.666666664,1.0,2.2252641982176833,150.0
ur5e,single_gn_k1,1c8c2cee8513118aa63d821d78ec578bb264cb2516af23dacd41ea148416f656,joint_limit_return,trajectory_086,3,1.0,1.0,39610516.0,1.0,0.841181233229705,150.0
ur5e,single_gn_k1,1cf990ad59f833600841f28f07a2d960dbbfaaa6594f6f3cbfb900d2c4f9bfac,joint_limit_return,trajectory_099,3,1.0,1.0,39054750.666666664,1.0,0.7982235580922498,150.0
ur5e,single_gn_k1,1d8a1724561e2a8a9fd0f5d373fd3de8754e9d05650d220fbf89c2848de48db8,smooth,trajectory_021,3,1.0,1.0,39364889.333333336,1.0,0.7175144974091937,150.0
ur5e,single_gn_k1,1f62567c664201a1c310c84b5060a5f7554c8c7ed4a1d2bb79efaa0dc82eade4,near_singular,trajectory_049,3,1.0,1.0,36568403.666666664,1.0,3.074857613834206,150.0
ur5e,single_gn_k1,28916f2098e26191ef1652120b593b6508843754985b2d8baa75940e0c5fd512,near_singular,trajectory_040,3,1.0,1.0,29912776.666666668,1.0,16.06282404823704,150.0
ur5e,single_gn_k1,2c260dbbe16e3043b30c0180c74d6e1e8bb5fb373fa24e790dd8baa144c2df21,high_curvature,trajectory_143,3,1.0,1.0,39511784.0,1.0,6.37552467141196,150.0
ur5e,single_gn_k1,2f61f0333eb0869c3d2af547f540382f5580ff0036f49f12d59da94e69814172,smooth,trajectory_029,3,1.0,1.0,39150790.333333336,1.0,0.6959012883334054,150.0
ur5e,single_gn_k1,31f69f5235e9e326d7bc7f1966cb8accca1717504fa8fa1e69b76a435ee8034e,smooth,trajectory_013,3,1.0,1.0,39078066.666666664,1.0,3.075532742399917,150.0
ur5e,single_gn_k1,33c79c7e52903f30993f634203d079c2b23cbf39d542843b95460d9cb9ecf488,joint_limit_return,trajectory_091,3,1.0,1.0,39198467.666666664,1.0,0.9368893104556747,150.0
ur5e,single_gn_k1,34cdeabd4b45ecccec143b2bb953ce185e50c8b7baa7ec7715cfbf69fb223766,joint_limit_return,trajectory_101,3,1.0,1.0,39352633.666666664,1.0,2.58351979178391,150.0
ur5e,single_gn_k1,35007e70c7f121c5ecddef083d9b5a5c2ffa280cbf90750562adad287ca7ec7e,smooth,trajectory_032,3,1.0,1.0,39218019.666666664,1.0,0.7091939205457861,150.0
ur5e,single_gn_k1,352d4578e4c0db5d0e6ba9bf0e28c3015e86d29ea6b427d7f643b599fc7acdf2,smooth,trajectory_006,3,1.0,1.0,39416104.0,1.0,0.6886017840426143,150.0
ur5e,single_gn_k1,37785295d302f66972dfc33f3febb47f17cdbdd9ef89afaff833af8f54a316b2,joint_limit_return,trajectory_106,3,1.0,1.0,39507895.333333336,1.0,0.9169503899381942,150.0
ur5e,single_gn_k1,386d04c1dfc5cb803ad457c1f076c741ce7a9c31c301f4be1978e1191723b5ad,high_curvature,trajectory_121,3,1.0,1.0,39608831.666666664,1.0,10.075039496476931,150.0
ur5e,single_gn_k1,3b8b57c4f8bc994dc44f23d1343dca1c2bb3dab23420328d7c45efbf64cad935,high_curvature,trajectory_123,3,1.0,1.0,39967081.0,1.0,6.977099207073753,150.0
ur5e,single_gn_k1,3e25fa2cd6f1be3006dda0f222bd5706c91724aa38d54c369b5e6e68977e5706,near_singular,trajectory_060,3,1.0,1.0,36983978.333333336,1.0,3.5979799093394704,150.0
ur5e,single_gn_k1,3e87cf4bfc6df2c0fd5b84a81a422fbf44b18d64304f101cbfc4a6e2c88de42f,high_curvature,trajectory_120,3,1.0,1.0,39252501.666666664,1.0,7.14895047149277,150.0
ur5e,single_gn_k1,403a8fc503ef3b1432586af381e00ae56468ee8dc0f1890b6cc740d2b71398a9,high_curvature,trajectory_145,3,1.0,1.0,39586650.0,1.0,10.112309998744779,150.0
ur5e,single_gn_k1,455a43be73a6806a5686c0dc0589a0c17955f71c5647e6d8850e530f589ecca3,smooth,trajectory_003,3,1.0,1.0,39366684.0,1.0,14.711333806556675,150.0
ur5e,single_gn_k1,455df4f337dd869ec3d041361009426d63667b3c1f9fd5dc147bf06e9798ebbe,joint_limit_return,trajectory_097,3,1.0,1.0,39760321.666666664,1.0,3.3117989320776324,150.0
ur5e,single_gn_k1,47d4a0170ccef17605464405a8c16d904f85d4732af703a9ece8ee196c0a441c,joint_limit_return,trajectory_115,3,1.0,1.0,39013546.666666664,1.0,3.868492371982159,150.0
ur5e,single_gn_k1,48832d0ec9a2c6125d5f17a150bfa429e812d18d57eb972c46e198ba4d8f751c,near_singular,trajectory_051,3,1.0,1.0,37918530.666666664,1.0,1.195879180829415,150.0
ur5e,single_gn_k1,48f55f94abd2f19dc0e42f9789c73bbd605042a4903da3ac8961a938b930776f,high_curvature,trajectory_152,3,1.0,1.0,38982394.333333336,1.0,8.432409090647946,150.0
ur5e,single_gn_k1,495aed44fa5c9924a609b11d58630ae664e155bdcd7e9c62435fa9488d8fb41f,smooth,trajectory_007,3,1.0,1.0,39576265.0,1.0,1.062162141816462,150.0
ur5e,single_gn_k1,4a2327c086935f743ca02bbfffb75a4d3833e788244e6f69fcf3aa03a72f107c,high_curvature,trajectory_137,3,1.0,1.0,39201182.333333336,1.0,5.180631594156526,150.0
ur5e,single_gn_k1,4c0120b997986071fa8373f6475c86e8b599a87c76e17842cee2130d0a4f4780,smooth,trajectory_002,3,1.0,1.0,39202722.333333336,1.0,1.6689627995310632,150.0
ur5e,single_gn_k1,4c68775b3fe6de780c3b7546007a4a5b2335202aa710f1956e38babdd382f8cd,joint_limit_return,trajectory_096,3,1.0,1.0,39484037.666666664,1.0,1.130102254286672,150.0
ur5e,single_gn_k1,503872d2622b8d6e6c4a56829f7bd6b30d2c707da4ec550df17ad34fc7f40158,smooth,trajectory_017,3,1.0,1.0,39285840.666666664,1.0,0.7588856499406481,150.0
ur5e,single_gn_k1,51480cdcfda1f03ce68798883c7c94f5827a269f6b64569ab19adfd6a908fc0c,joint_limit_return,trajectory_102,3,1.0,1.0,39348080.333333336,1.0,1.454245914526618,150.0
ur5e,single_gn_k1,54bf715f54efcb7f9ee35f33bff4ffbba3dd240d9300fde5f2076bc79d1f7a10,high_curvature,trajectory_135,3,1.0,1.0,39156382.0,1.0,6.276246604140771,150.0
ur5e,single_gn_k1,58bb40e5c210481f24086f76a049e33e02a8b7fb9b04e75a474c9049dd072f2b,joint_limit_return,trajectory_104,3,1.0,1.0,39757242.0,1.0,0.8921392761617722,150.0
ur5e,single_gn_k1,5b29cfb3cab0787e7ac9277e33c368fbb0dcd7b7789bd5c492f07fd04cccac8a,high_curvature,trajectory_157,3,1.0,1.0,39338497.0,1.0,8.173863569508258,150.0
ur5e,single_gn_k1,5cb0d3ea27db6724338fd77ae538852f6d94607e0354c2dc56cfc3be3be1aaab,near_singular,trajectory_072,3,1.0,1.0,33972600.333333336,1.0,10.342401138719021,150.0
ur5e,single_gn_k1,5d30bb2389dcd9ce2132810b892d827add2be514e596f0d408b26957a6169a1c,near_singular,trajectory_048,3,1.0,1.0,35058630.666666664,1.0,16.39052967433283,150.0
ur5e,single_gn_k1,5da7af6fee9b0503eed8ff8c985472802b69533e592a05eedf52d9e28bb5b0c9,joint_limit_return,trajectory_109,3,1.0,1.0,39454013.0,1.0,7.101288683034549,150.0
ur5e,single_gn_k1,61cf065b1346ac7313777bcf9b8ce2ae067a03b601b9f752872306d83f082a83,joint_limit_return,trajectory_113,3,1.0,1.0,39173049.333333336,1.0,1.0174930406315232,150.0
ur5e,single_gn_k1,6591fe1e55ed4f0de6433d67d1821adecb639171ad745ac2c7cb576f94191676,high_curvature,trajectory_136,3,1.0,1.0,39191745.0,1.0,33.794874297489265,150.0
ur5e,single_gn_k1,67148de783e9a0c5f073d19a0d7c3c44ca35a647d7cb2ead25e02b90953262f8,joint_limit_return,trajectory_105,3,1.0,1.0,39198604.333333336,1.0,0.5578266514694268,150.0
ur5e,single_gn_k1,68432406fa88e3ba9e73856d01b1cc541f9134369bb2459059f1fc36564c045f,joint_limit_return,trajectory_117,3,1.0,1.0,39651651.666666664,1.0,2.330417563586092,150.0
ur5e,single_gn_k1,686ce309383dceffb72e64c1d7eb06f366c93fda04084cd6c39f6e89332fa799,smooth,trajectory_000,3,1.0,1.0,39504036.333333336,1.0,2.952709846534906,150.0
ur5e,single_gn_k1,6f494d893ed1a07925719d015b2ee2f55de5088b1aaebfb231b0b9bbb0d40039,smooth,trajectory_014,3,1.0,1.0,39227452.333333336,1.0,0.7389955779024634,150.0
ur5e,single_gn_k1,7081b5dc46ee76c4a76bd8c142d61d00ad0300933221a340da1fa88d8caaa1b8,near_singular,trajectory_065,3,1.0,1.0,37804765.333333336,1.0,0.8879399935073501,150.0
ur5e,single_gn_k1,71d7ebb573b83f4eb7da1edce7175c9650c45196db754a1cb806a2b89bc610ba,joint_limit_return,trajectory_087,3,1.0,1.0,39120793.666666664,1.0,5.607658970455829,150.0
ur5e,single_gn_k1,724195496ade67a21fa38a9b189e3e4edede9148fcf1b5a360738cba7807468b,high_curvature,trajectory_134,3,1.0,1.0,39587346.0,1.0,22.60327480135824,150.0
ur5e,single_gn_k1,72ad8987f43d3155ae17d4c5db8054e43e840aa838acb2e1e6d25da0d1c8d411,joint_limit_return,trajectory_103,3,1.0,1.0,39594498.333333336,1.0,0.6907901290095363,150.0
ur5e,single_gn_k1,740b45ba8a847d389787064239c5447da96fd8c9783539870faded64202a17ad,joint_limit_return,trajectory_093,3,1.0,1.0,39275814.333333336,1.0,2.8803535749285856,150.0
ur5e,single_gn_k1,7707342c2b3de4fcbd79ac4f834aa60b52752614ffb53de30168eb3333874836,high_curvature,trajectory_144,3,1.0,1.0,39587279.333333336,1.0,13.710601030386306,150.0
ur5e,single_gn_k1,78e2c05235eed4c7aded39a5955b332ed8c3b5f3ff6d1e633c0ba4f840d706fc,near_singular,trajectory_070,3,1.0,1.0,35339930.0,1.0,7.2456409788020055,150.0
ur5e,single_gn_k1,7b691d6bc61902ea7d02df04837d5eff55bcb12ddc737f432ecf9ff87ad585f1,joint_limit_return,trajectory_100,3,1.0,1.0,39254610.333333336,1.0,0.5509088955543371,150.0
ur5e,single_gn_k1,7cddcc7aecfb2cc7a9567c82fdf3d8bc4e454260d03cda535a3738b074cf8dd5,near_singular,trajectory_067,3,1.0,1.0,36885103.0,1.0,1.988570204782639,150.0
ur5e,single_gn_k1,7cf509b9613e6bc8539efc4da94e1bf8e7d1c2656024efa0e0b8f0d0eff9d428,near_singular,trajectory_069,3,1.0,1.0,36318770.333333336,1.0,3.5208731105452924,150.0
ur5e,single_gn_k1,7d31283416312d45bb28a2f3e0143818a5a6ba2c70482c412abe08ee1f50f5c6,high_curvature,trajectory_128,3,1.0,1.0,39610330.333333336,1.0,10.229717590869582,150.0
ur5e,single_gn_k1,7ec3a941b8a8e9f6396fe87a2a526d704c200da5c7b0fdf04f615cc804cb0f16,high_curvature,trajectory_154,3,1.0,1.0,39392348.0,1.0,7.019822469919746,150.0
ur5e,single_gn_k1,7f19e5fb7c4a3e5512e3ca808b23999cd566c13c7713e94523157d861841d4df,near_singular,trajectory_054,3,1.0,1.0,36054121.333333336,1.0,5.594781789029802,150.0
ur5e,single_gn_k1,7f4763daab05f66e40bf64089e5137340eaf99858c1b8649ae3113641088b90e,smooth,trajectory_005,3,1.0,1.0,39276874.666666664,1.0,0.6291091750714668,150.0
ur5e,single_gn_k1,827b375c519d968a5b41663c8e8a2a747c9eb269019e2d86f29330fde600f1b6,smooth,trajectory_010,3,1.0,1.0,39076895.666666664,1.0,2.8523287935074446,150.0
ur5e,single_gn_k1,84275ca5d90e2452b2b6e25b0dc49327ca349cf2cc1388b020532f03badd2856,joint_limit_return,trajectory_092,3,1.0,1.0,39236046.666666664,1.0,1.7832035999705864,150.0
ur5e,single_gn_k1,843b7cea53c9f6b748a8488f867f3af3d5f55da01300b043fa64ce853453e711,smooth,trajectory_034,3,1.0,1.0,39382202.0,1.0,0.6626475839651136,150.0
ur5e,single_gn_k1,85586cb1bf15307d03bb378cf6ac237fffd25e3588ea376288f105be162123eb,near_singular,trajectory_075,3,1.0,1.0,36662370.666666664,1.0,3.614898176073661,150.0
ur5e,single_gn_k1,85dc9c6d83b5e8b4d87c745d9ca244d761b7eeb74bef1be34b0b065e45910ce9,smooth,trajectory_016,3,1.0,1.0,39558150.666666664,1.0,1.2514865259678079,150.0
ur5e,single_gn_k1,89043c092bd9a93f80f6d1202c101679b192f603234e799df6201a6c2742c27c,high_curvature,trajectory_148,3,1.0,1.0,39525807.666666664,1.0,7.888429736361105,150.0
ur5e,single_gn_k1,8908cd02de98b2b8e1492152922173fea5395752617a1da31b0a1f4b42671215,joint_limit_return,trajectory_083,3,1.0,1.0,39490187.333333336,1.0,0.8200333152409721,150.0
ur5e,single_gn_k1,8954d7372760d015dde205fe23c29cd3f788725a3aaacb3facbec5b439e30a27,smooth,trajectory_011,3,1.0,1.0,39725593.666666664,1.0,0.7421143897732626,150.0
ur5e,single_gn_k1,89e2a18f38d91422b27bab0ab848308c9e7a0ef1426a7cb35ae47a7834129fee,smooth,trajectory_036,3,1.0,1.0,39029616.0,1.0,1.7337987752243358,150.0
ur5e,single_gn_k1,8a31187b8082f322d3889fa8690653f8ea1bb720ca6b7580c281e490c5d9ff82,high_curvature,trajectory_142,3,1.0,1.0,39513389.333333336,1.0,6.302914661152105,150.0
ur5e,single_gn_k1,8abc6aeecb82cf161109e7a82956e5c3d3496c0968eb3540b70b270b8dd0e382,smooth,trajectory_030,3,1.0,1.0,39561048.0,1.0,14.701492839092827,150.0
ur5e,single_gn_k1,8d7bbe8ea92596c88e4302fb0ba88365293f88c96fdc92722986905bc459aea4,near_singular,trajectory_078,3,1.0,1.0,37313149.333333336,1.0,2.0875303086772385,150.0
ur5e,single_gn_k1,902a8600c2185a59cf86deaa728f357a1c8f7c12f612ef6346dcfb241e293ca1,high_curvature,trajectory_158,3,1.0,1.0,39155477.333333336,1.0,7.395208635624175,150.0
ur5e,single_gn_k1,90ae6d4e772c54e6f62a165614eed2df96c93f4d486693d2a17d976338f54bb6,smooth,trajectory_012,3,1.0,1.0,39498156.0,1.0,0.9207563013962096,150.0
ur5e,single_gn_k1,91ed2116da7bf073830df8553a162c8e21c01a157b9aa36f8d708a2a598af937,high_curvature,trajectory_139,3,1.0,1.0,38868714.0,1.0,7.866435333311714,150.0
ur5e,single_gn_k1,9602447adb23a927a798b929ce2924e219d87de30e27012b5194fdc45718699c,joint_limit_return,trajectory_112,3,1.0,1.0,39365495.0,1.0,0.7836919004701103,150.0
ur5e,single_gn_k1,9660cef6ce0545e32bd3f3b05df8237968dc62decbd0a22d567e190f4d7053d2,joint_limit_return,trajectory_111,3,1.0,1.0,38908090.333333336,1.0,0.6766483150667476,150.0
ur5e,single_gn_k1,973fd8131a9cd42f1dfbb69f8755470b9f35fc4f642098dbfd720d4346751e59,near_singular,trajectory_043,3,1.0,1.0,38870064.333333336,1.0,12.473091551286293,150.0
ur5e,single_gn_k1,97ac5290d57cbe7a453c02dcfb36927eda1953de8480792f9c91f45e08bcb212,smooth,trajectory_025,3,1.0,1.0,39342666.0,1.0,0.6726432679093209,150.0
ur5e,single_gn_k1,9a9ec1e0022a853751297ce0a98e4f8964494a7ce54c92efeeae3b0e0da6e703,near_singular,trajectory_045,3,1.0,1.0,36988343.333333336,1.0,5.1660363128292035,150.0
ur5e,single_gn_k1,9b4ce9e30581c65e935158f1fd19b88bff8be3de5905f24cfd4756d535c5a879,smooth,trajectory_039,3,1.0,1.0,39711974.333333336,1.0,0.7450072238536073,150.0
ur5e,single_gn_k1,9bd9331c5990f861976a22603cc57bd572b2ce6682ee7e3ced8c7392ca0d221a,near_singular,trajectory_053,3,1.0,1.0,38234106.0,1.0,1.242844906824605,150.0
ur5e,single_gn_k1,9d89e1bfb32d5fc8c14e827c039bfa0ae099593c8ff0d70f841bc5cc501d4bd4,high_curvature,trajectory_151,3,1.0,1.0,39241082.666666664,1.0,6.6551768724253515,150.0
ur5e,single_gn_k1,9f3a06b8da1bf017fc6d0d042efa79b8e1d19bce4a134ed0e0ed52f76125c3af,near_singular,trajectory_047,3,1.0,1.0,37199128.333333336,1.0,3.332123844645485,150.0
ur5e,single_gn_k1,a109a7254612e6f8df68ba11aaaff028114a82e042ce2eaa3e4e73c5a5b77a7f,near_singular,trajectory_076,3,1.0,1.0,37874400.0,1.0,1.012088239812898,150.0
ur5e,single_gn_k1,a11a9cb9acf1dc8dde81e8950d00399d055990e4d6112f37dba444d46d0fd22d,near_singular,trajectory_041,3,1.0,1.0,38045651.333333336,1.0,1.1448022981856751,150.0
ur5e,single_gn_k1,a1dcd3f9d2d0215aeb629414e6ebd203f2345395673d63274b4465e0847d6ccb,joint_limit_return,trajectory_089,3,1.0,1.0,38991699.333333336,1.0,5.203664025399496,150.0
ur5e,single_gn_k1,a7bc4058163210f465a6173a3ffc77fa7c5b4e7a90960c50bed947d0346b6a13,joint_limit_return,trajectory_081,3,1.0,1.0,38975875.333333336,1.0,1.7213783985386886,150.0
ur5e,single_gn_k1,a887ec40ba4dd72bbe4406acf5cf70281c31b41deec40b48cc2213c5665b72cb,high_curvature,trajectory_146,3,1.0,1.0,39443533.666666664,1.0,6.901054505585967,150.0
ur5e,single_gn_k1,a9689872a7740bb25a1a2ff69704093229f9f308d2f07588903acda37c478c7c,smooth,trajectory_022,3,1.0,1.0,38981428.333333336,1.0,0.7063440403111573,150.0
ur5e,single_gn_k1,a9c47a91c002091ddea4ec1679ab0bb336b9d3d6aa5e99d1b1a70c390473eefc,near_singular,trajectory_079,3,1.0,1.0,37671331.0,1.0,2.0172752161422682,150.0
ur5e,single_gn_k1,aa2170a104fe9a5883cd2fac7365c8e64fa69aeae243c2a51e690d7688af2d5a,smooth,trajectory_035,3,1.0,1.0,39354007.0,1.0,0.624827417425714,150.0
ur5e,single_gn_k1,aa5825ef6b28d8d90cfb790aca68cb615c47723d18109e0a5c03bead5c7c9d24,smooth,trajectory_026,3,1.0,1.0,39764927.666666664,1.0,0.8412810820511504,150.0
ur5e,single_gn_k1,af38432b70f3754f4a643ba6a588a64cc2e53ca500c09479433518c5d7e2a2b0,near_singular,trajectory_077,3,1.0,1.0,37297156.333333336,1.0,1.6703342128134713,150.0
ur5e,single_gn_k1,b34fad5df1e0a336db93b77bb87845da3d17b38206b8496af3ea2adbd78d821e,joint_limit_return,trajectory_114,3,1.0,1.0,39456521.0,1.0,1.054547309648317,150.0
ur5e,single_gn_k1,b5b68e744d02d37b144270ef2b9a6acfc983022dbc3e84503f9d6b952fc2a356,high_curvature,trajectory_150,3,1.0,1.0,39242113.0,1.0,6.916338510390201,150.0
ur5e,single_gn_k1,b5fd37d5173ef327cdc96402d2d3c4869598cb3cb5dda9a0b50c35bb5d56e57d,near_singular,trajectory_063,3,1.0,1.0,36184075.333333336,1.0,6.096890171723694,150.0
ur5e,single_gn_k1,b673ff7ac8a40599b61e9f3c7ebaee52de8edf81014cf5a8037bc7a2ad358a9d,smooth,trajectory_028,3,1.0,1.0,39332147.0,1.0,6.110285803056962,150.0
ur5e,single_gn_k1,b85bb93111b10690027a3f1c51c8e8627a6ed0e4adeed0b1d40f0126f6082bd6,smooth,trajectory_023,3,1.0,1.0,38933304.0,1.0,3.9849221950252622,150.0
ur5e,single_gn_k1,ba9bb4e132a286302883d3ca2207dc242aa87c57450d1d6cc2dcde74d79d625b,near_singular,trajectory_046,3,1.0,1.0,36120474.333333336,1.0,5.168275239784555,150.0
ur5e,single_gn_k1,bad5e5c0fcc0674d2f204b7d752f89b1ce0e189c061a241d4a153ad0c78947d9,near_singular,trajectory_044,3,1.0,1.0,36042188.666666664,1.0,4.4487692215677175,150.0
ur5e,single_gn_k1,be3fedf6b4ea6b22f2babefaf2de72264a62f2a64da106c9a73fa85110045699,smooth,trajectory_015,3,1.0,1.0,39466974.333333336,1.0,0.7608616909656009,150.0
ur5e,single_gn_k1,bf95d183d97ef7ba56cbaea67cad039c8230048f1456470eb022d582e5d87b96,joint_limit_return,trajectory_090,3,1.0,1.0,39359105.0,1.0,0.8432260977454927,150.0
ur5e,single_gn_k1,c080efe6c92fe0222a4c277a6b40e11d7ade18ceee24413120e3ec60656c5308,joint_limit_return,trajectory_107,3,1.0,1.0,39288688.333333336,1.0,0.6773344665673396,150.0
ur5e,single_gn_k1,c173bc1217a828de6205bf0d0c767d2505fbe856597d39d948838ce9d559a094,near_singular,trajectory_071,3,0.0,0.0,235570264.0,0.6666666666666666,8.991746421592454,100.0
ur5e,single_gn_k1,c18a069410f1e5f50fc53ecea9e46086bb6f0d6bad4a86937735d6a854003b3e,joint_limit_return,trajectory_110,3,1.0,1.0,39635591.333333336,1.0,0.6575299796474736,150.0
ur5e,single_gn_k1,c2fe4dc2655f134bf018f339c9f44c7b077cb10bab25e618f42301e7377a070d,high_curvature,trajectory_153,3,1.0,1.0,40223572.0,1.0,7.325878308610435,150.0
ur5e,single_gn_k1,c3b17d9135e3f5110c601ebb388e43620ea47a61f948a8525c5a4ddc1572be71,joint_limit_return,trajectory_098,3,1.0,1.0,39032572.333333336,1.0,0.6264529229421814,150.0
ur5e,single_gn_k1,c4576342bc5bd0b1f1888887cf118ac5ed5ee31ffdb3ea595cc0970a28f536e2,smooth,trajectory_008,3,1.0,1.0,39173324.0,1.0,2.908192146493768,150.0
ur5e,single_gn_k1,c468f9ee771baf75248c87f948f9e87b66215b6e78ae94ed1f4e6d3dbdc170f5,high_curvature,trajectory_155,3,1.0,1.0,40470231.333333336,1.0,10.505887469339367,150.0
ur5e,single_gn_k1,c47efcaf1c35c157b775c76f595d9d70f4e0f13fd9103ce872fce7e236f17bf7,near_singular,trajectory_056,3,1.0,1.0,38405993.0,1.0,0.7050026953367924,150.0
ur5e,single_gn_k1,c504b0efe36bf4eea5c35716f51b05483e734ed8836b421da0f3087aad1b106b,joint_limit_return,trajectory_085,3,1.0,1.0,39702540.0,1.0,8.099747606983646,150.0
ur5e,single_gn_k1,c5d5a8e72ce4c6b762185b1a227ec3e774ed4967a00b6de4cbd60dc0b3489d29,smooth,trajectory_018,3,1.0,1.0,39714894.333333336,1.0,1.1458725334945645,150.0
ur5e,single_gn_k1,c62854c73a56ad1ea7d427d4b39c770a0fc15217f31fa9341e1145cf73012ccf,smooth,trajectory_020,3,1.0,1.0,39248251.0,1.0,1.0386810702730993,150.0
ur5e,single_gn_k1,c8ec0518b6db3155050b11a3423dd67c62760ef325eb32eed4d81264285cc2e0,smooth,trajectory_031,3,1.0,1.0,38810422.666666664,1.0,0.8061193691219639,150.0
ur5e,single_gn_k1,ca23ec82b31989c11f622d2357230e7f85a752cdd5fcfc1916418816019b16c0,near_singular,trajectory_074,3,1.0,1.0,38150360.666666664,1.0,1.851002999545314,150.0
ur5e,single_gn_k1,cb34f01e0e28065f626918b20c6e13b47e93164dc8cc78652a4844a9b91019ba,high_curvature,trajectory_156,3,1.0,1.0,39409832.333333336,1.0,8.507490548680314,150.0
ur5e,single_gn_k1,cbddc7b090023022ded30fbe029247ad1a9a2f6f44eb3d1ea09b1471cf29edbc,joint_limit_return,trajectory_095,3,1.0,1.0,39689955.333333336,1.0,0.6506647986529631,150.0
ur5e,single_gn_k1,cdcf0ee9be127e80d0dc25f588c4d3e118f0a51fe9b42b01ba416e0eef260a78,joint_limit_return,trajectory_094,3,1.0,1.0,39739378.666666664,1.0,1.9465903750984204,150.0
ur5e,single_gn_k1,d196f286593ce2494c2d452e351f0cbff757344c9ad934c43f3456f315e6ff6f,near_singular,trajectory_062,3,1.0,1.0,35001814.333333336,1.0,6.079208544770007,150.0
