input_id,site_id,uid,repeat,frame,previous_q,target_position,target_rotation,dt,query_hash,method,internal_ok,internal_status,native_return_code,iterations,solver_function_evaluations,finite,q,accepted,verification_reasons,position_error,orientation_error,total_latency_ns,conversion_ns,solve_ns,verification_ns,budget_ms,returned_within_5ms,returned_within_20ms,lower,upper,seed_q,velocity_utilization,nominal_velocity_utilization,velocity_utilization_per_joint,joint_limit_margin,failure_kind
state_18_candidate_02,state_18,3bfeb80ec3cbe3ef7693197d0bbe1ddb98d7af3fd734dc69e928826901fdb975,3,75,"[-2.4245479275783324, -0.3414542202098927, 1.2997011260345739, -0.41673619809869816, 0.025825677797882546, 1.9602873222212116, 1.4831592350676754]","[0.3175181389147155, -0.07648929601709437, 1.096889822235397]","[[-0.8331180598515749, -0.3302600090843912, 0.4436694994573389], [-0.3921156303851851, -0.21305358540011773, -0.8949041860198127], [0.3900764421966247, -0.9195305846722732, 0.04799867805982491]]",0.02,7a3c79b084f568e28475926aa657872e88d4d471ef927c099ac00a6b7e5f086a,trac_task_20ms,True,native_success,1,,,True,"[-2.455553058582168, -0.33708502677334307, 1.3124646588027167, -0.4079567860869434, 0.03154965761609673, 1.9500148998420956, 1.4854937482058612]",True,[],0.00014000062073108206,0.00013473689762756577,283373,25288,124911,132840,20,True,True,"[-2.468147927578332, -0.3850542202098926, 1.256101126034574, -0.46033619809869813, -0.02647432220211745, 1.9079873222212118, 1.4308592350676756]","[-2.3809479275783327, -0.2978542202098928, 1.3433011260345737, -0.3731361980986982, 0.07812567779788253, 2.012587322221211, 1.5354592350676752]","[-2.4245479275783324, -0.3414542202098927, 1.2997011260345739, -0.41673619809869816, 0.025825677797882546, 1.9602873222212116, 1.4831592350676754]",0.7111268578861406,0.7127616322720858,"[0.7111268578861406, 0.10021085863645925, 0.2927415772509815, 0.20136266082006307, 0.10944512080715459, 0.1964134298110127, 0.04463696248921183]",0.33815678608694344,accepted
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,1,75,"[1.07053294387858, 0.03156542270504312, -2.1544111228548695, -0.45754213200338534, 0.22461380695204125, 0.710768700775103, -1.0736586288917909]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,034deea7a2d8bfa0e5a36ba93554a32ec578f9e65c0560445e7a8ebaaddec6c9,trac_task_20ms,True,native_success,1,,,True,"[1.0472307167238435, 0.05078175674456343, -2.1589805117369325, -0.46147935472657364, 0.2533436062883303, 0.7161214461037562, -1.081514888733839]",True,[],0.0001082005168442604,0.0003252616209374714,221551,20636,82923,117770,20,True,True,"[1.0269329438785801, -0.012034577294956881, -2.198011122854869, -0.5011421320033852, 0.17231380695204127, 0.6584687007751031, -1.1259586288917907]","[1.1141329438785799, 0.0751654227050431, -2.11081112285487, -0.4139421320033854, 0.2769138069520412, 0.7630687007751029, -1.021358628891791]","[1.07053294387858, 0.03156542270504312, -2.1544111228548695, -0.45754213200338534, 0.22461380695204125, 0.710768700775103, -1.0736586288917909]",0.5493269471565785,0.5503792976300586,"[0.5344547512554245, 0.44074160641101634, 0.10480249729502389, 0.09030327346762168, 0.5493269471565785, 0.10234694701057653, 0.15021529334700165]",0.39167935472657367,accepted
state_14_candidate_01,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,2,75,"[2.4777384905780693, 0.22686845611727163, -1.8193591165981005, -0.3378318384543588, -1.3047359762498305, 0.2176380671477474, 0.4424859007705034]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,824af6140920eb72510705d7933c3bcccc9520fe31abeea4ec6aef81b37bd37d,trac_task_5ms,True,native_success,1,,,True,"[2.4762650279541294, 0.22135498718918734, -1.816402779050228, -0.3387758004892819, -1.3130781797133337, 0.22234385671380436, 0.43429174765145395]",True,[],1.0398812293643789e-05,2.1165531357930452e-05,186746,19310,60673,106433,5,True,True,"[2.4341384905780696, 0.18326845611727166, -1.8629591165981003, -0.38143183845435874, -1.3570359762498303, 0.16533806714774743, 0.39018590077050347]","[2.521338490578069, 0.2704684561172716, -1.7757591165981006, -0.2942318384543589, -1.2524359762498307, 0.2699380671477473, 0.4947859007705034]","[2.4777384905780693, 0.22686845611727163, -1.8193591165981005, -0.3378318384543588, -1.3047359762498305, 0.2176380671477474, 0.4424859007705034]",0.15950675838438294,0.15981232688703503,"[0.033795014310547725, 0.1264557093597316, 0.06780590706129588, 0.02165050538814415, 0.15950675838438294, 0.08997685594755195, 0.1566759678594546]",0.23984385671380437,accepted
state_13_candidate_01,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,2,75,"[1.07053294387858, 0.03156542270504312, -2.1544111228548695, -0.45754213200338534, 0.22461380695204125, 0.710768700775103, -1.0736586288917909]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,034deea7a2d8bfa0e5a36ba93554a32ec578f9e65c0560445e7a8ebaaddec6c9,trac_strict_20ms,True,native_success,1,,,True,"[1.0578472525132692, 0.04459060103189095, -2.1504168131150547, -0.45636548981152136, 0.23802433970124623, 0.7147605805793755, -1.0757957880736757]",True,[],3.7670375782615375e-07,1.3585800055127194e-06,219011,19438,92642,106622,20,True,True,"[1.0269329438785801, -0.012034577294956881, -2.198011122854869, -0.5011421320033852, 0.17231380695204127, 0.6584687007751031, -1.1259586288917907]","[1.1141329438785799, 0.0751654227050431, -2.11081112285487, -0.4139421320033854, 0.2769138069520412, 0.7630687007751029, -1.021358628891791]","[1.07053294387858, 0.03156542270504312, -2.1544111228548695, -0.45754213200338534, 0.22461380695204125, 0.710768700775103, -1.0736586288917909]",0.298742622175409,0.2994293868240881,"[0.2909562239750192, 0.298742622175409, 0.09161260871134722, 0.026987206235412262, 0.2564155401377625, 0.07632657369545914, 0.04086346428078088]",0.3865654898115214,accepted
state_14_candidate_05,state_14,652db5eb389e7355156299a8e5d39fecb8bc55621d923f9a05f415fc9d4a9f4d,2,75,"[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]","[0.05886604939105978, 0.08186151759839032, 0.9636592689428848]","[[0.44718195319734083, -0.8912148858095574, 0.07592317199688599], [-0.7774093388478982, -0.4292457032780964, -0.45976390255147925], [0.44233812927068034, 0.146574737007268, -0.8847897071420785]]",0.02,a6a36a3fa7a997af39b13edf8a9fc93f52b279603ba2a2a327d3451236acc7e6,trac_strict_5ms,True,native_success,1,,,True,"[2.471353270653516, 0.22298282330447824, -1.8211250140167732, -0.3380228257833534, -1.3054517858394374, 0.22368878393325994, 0.4322878815206943]",True,[],1.526968990774873e-06,4.197469593379218e-06,196445,17943,67608,110621,5,True,True,"[2.42759849057807, 0.18423259245050327, -1.863041003564407, -0.379855483346298, -1.353278796415697, 0.16611370761066538, 0.3873566297325297]","[2.514798490578069, 0.27143259245050316, -1.7758410035644072, -0.29265548334629815, -1.2486787964156973, 0.2707137076106653, 0.4919566297325296]","[2.4711984905780695, 0.22783259245050325, -1.819441003564407, -0.33625548334629807, -1.3009787964156971, 0.21841370761066536, 0.43965662973252967]",0.14089384726262644,0.14116375884742074,"[0.0035500017304282098, 0.11123323729415141, 0.038624092944176666, 0.040535376996682145, 0.08552561039656412, 0.10086187997312772, 0.14089384726262644]",0.24118878393325993,accepted
case_01_candidate_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,1,34,"[-1.2914180546906595, -0.037589982794440834, -1.5313244762610967, -2.019454763082975, -1.0775894169894442, 1.86932830876188, -1.8392081849571111]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,22b29caa2844cd232783422afff8d1a01075348d4438f8d349f424dd8c17b57d,trac_task_5ms,True,native_success,1,,,True,"[-1.277733656565262, -0.008542086035129244, -1.5655149705870315, -2.0279171719782156, -1.0614217932989938, 1.8813538077837375, -1.8537521135379507]",True,[],0.0005017017241182753,0.0009290284612559917,249846,24429,61973,163166,5,True,True,"[-1.3350180546906594, -0.08118998279444083, -1.5749244762610966, -2.0630547630829748, -1.129889416989444, 1.8170283087618802, -1.891508184957111]","[-1.2478180546906597, 0.0060100172055591655, -1.4877244762610968, -1.9758547630829753, -1.0252894169894444, 1.9216283087618797, -1.7869081849571113]","[-1.2914180546906595, -0.037589982794440834, -1.5313244762610967, -2.019454763082975, -1.0775894169894442, 1.86932830876188, -1.8392081849571111]",0.7841856496774036,0.7859883753088459,"[0.3138623423256323, 0.6662361642043942, 0.7841856496774036, 0.19409194713854416, 0.3091323841386317, 0.22993305969134925, 0.2780865885437768]",1.0435478864620493,accepted
case_01_matched_01,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,0,34,"[-1.3023180546906594, -0.031450361115783476, -1.5231972333681623, -2.0199854338138548, -1.0726026327177973, 1.8740691290770901, -1.8413899433061192]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,cd4c3600a992c5481b0bc2b12bdb0915239ed11343ba2cd4bfc89ae03e0b4ca1,trac_task_5ms,True,native_success,1,,,True,"[-1.2951602763701824, -0.0009275345338620386, -1.5514614622566736, -2.028587565730893, -1.0552190458566257, 1.8871861756206727, -1.8565313502881318]",True,[],0.00042178805228034545,0.0008127124135655766,254261,28498,78064,147392,5,True,True,"[-1.3459180546906593, -0.07505036111578346, -1.5667972333681621, -2.0635854338138544, -1.1249026327177971, 1.8217691290770903, -1.893689943306119]","[-1.2587180546906596, 0.012149638884216522, -1.4795972333681624, -1.976385433813855, -1.0203026327177975, 1.92636912907709, -1.7890899433061194]","[-1.3023180546906594, -0.031450361115783476, -1.5231972333681623, -2.0199854338138548, -1.0726026327177973, 1.8740691290770901, -1.8413899433061192]",0.7000648298605834,0.7016741742970446,"[0.164169227533877, 0.7000648298605834, 0.6482621304704432, 0.19729660360179824, 0.3323821579573917, 0.2508039492080801, 0.28951064975167506]",1.0407686497118682,accepted
state_08_candidate_04,state_08,06ca0c5d8d0cb31f50338aee261f6c596974205eb08300b4526361bb949a0c56,1,75,"[-1.407088069551682, 0.39502289593364026, -0.2835401363953118, -1.6038972116350256, 0.11929359858623821, 1.4114919774470012, 0.10423067350920383]","[-0.032854940350743364, -0.5915895744097782, 0.3696374711299105]","[[-0.2217013665765356, -0.9712300788740037, 0.08695192895211226], [-0.7985509172962597, 0.2320093041369958, 0.555417064267177], [-0.5596114156657268, 0.05370117954257223, -0.8270134501761973]]",0.02,bb325686a3649c5632dac6f3d814c9b454496c7212b77dadb26010242d1da9fb,trac_task_20ms,True,native_success,1,,,True,"[-1.4023983864847136, 0.4024768855166698, -0.2779430853563622, -1.6133618766608928, 0.12827582751517672, 1.4022696383088775, 0.11193571209984882]",True,[],0.0001168917411330301,0.0001973375498461697,389984,19724,220089,149768,20,True,True,"[-1.450688069551682, 0.35142289593364034, -0.32714013639531175, -1.6474972116350255, 0.06699359858623823, 1.3591919774470014, 0.051930673509203835]","[-1.3634880695516822, 0.4386228959336402, -0.2399401363953118, -1.5602972116350258, 0.17159359858623818, 1.463791977447001, 0.1565306735092038]","[-1.407088069551682, 0.39502289593364026, -0.2835401363953118, -1.6038972116350256, 0.11929359858623821, 1.4114919774470012, 0.10423067350920383]",0.21707947307034817,0.21757850634177428,"[0.10756153823322216, 0.17096306383095328, 0.12837273025113727, 0.21707947307034817, 0.17174433898543986, 0.176335356369477, 0.14732387362609922]",1.36032311448333,accepted
case_01_matched_02,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,0,34,"[-1.2696180546906595, -0.058202009989788285, -1.543773696544194, -2.017704977637241, -1.0942001921997166, 1.853337704591326, -1.8320568264644346]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,fedee555fa5b7fd3cc1f22870f86b854846a58da93be50fe993766e0699224e4,trac_task_20ms,True,native_success,1,,,True,"[-1.2477442890171853, -0.04145124279682932, -1.5807706963094823, -2.025097297065696, -1.0879389785851201, 1.8559350702110626, -1.8421749291130238]",True,[],0.0003494467699361745,0.0005463156095325355,205932,18686,76925,109943,20,True,True,"[-1.3132180546906593, -0.10180200998978826, -1.5873736965441938, -2.0613049776372407, -1.1465001921997164, 1.8010377045913262, -1.8843568264644344]","[-1.2260180546906596, -0.014602009989788287, -1.500173696544194, -1.9741049776372412, -1.0419001921997169, 1.9056377045913258, -1.7797568264644348]","[-1.2696180546906595, -0.058202009989788285, -1.543773696544194, -2.017704977637241, -1.0942001921997166, 1.853337704591326, -1.8320568264644346]",0.8485550404882652,0.850505741730767,"[0.5016918732448213, 0.38419190809538917, 0.8485550404882652, 0.16954861074438268, 0.11971727752574624, 0.04966282255710648, 0.1934627657474045]",1.046702702934304,accepted
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,0,34,"[-1.2805180546906596, -0.046115208821704945, -1.5383651558476965, -2.018725155764846, -1.084483256141565, 1.8627289380559986, -1.8362184064794362]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,5b7444ca14819f27d61144739d0b20dc90a95690a3bad7be6e5c123d51258cf5,trac_task_20ms,True,native_success,1,,,True,"[-1.2608016532173703, -0.02209186853268473, -1.57639970849454, -2.026743468310195, -1.0723904131326492, 1.8709216202048387, -1.84891569376383]",True,[],0.00048326616358651,0.0008370859643950053,185332,17984,62595,104518,20,True,True,"[-1.3241180546906595, -0.08971520882170493, -1.5819651558476964, -2.0623251557648454, -1.1367832561415647, 1.8104289380559988, -1.888518406479436]","[-1.2369180546906597, -0.0025152088217049455, -1.4947651558476966, -1.975125155764846, -1.0321832561415651, 1.9150289380559984, -1.7839184064794364]","[-1.2805180546906596, -0.046115208821704945, -1.5383651558476965, -2.018725155764846, -1.084483256141565, 1.8627289380559986, -1.8362184064794362]",0.8723521249276037,0.8743575321113454,"[0.452211042965352, 0.5509940433261518, 0.8723521249276037, 0.18390625104011504, 0.23122070762745273, 0.15664784223403552, 0.2427779595486384]",1.0450565316898053,accepted
state_13_candidate_04,state_13,0041eb55dd40437ac17fe39ad8e73df25d7db92ccc7ab532775994d081047948,2,75,"[1.100810687017498, 0.03315249873860455, -2.187111122854869, -0.4606115635084846, 0.22632611933642174, 0.7120092446393098, -1.0747262162740345]","[0.17408042245814132, -0.2155450374352675, 0.9559770094503807]","[[0.9602254138123807, 0.16371790185083468, 0.2261937295382049], [0.20603814204950008, -0.9621728707437359, -0.1782460401398821], [0.18845540238908562, 0.21776091343103546, -0.9576349752865384]]",0.02,0eac26c4468301b533d6e22b6ac1acc609a955f42e9b06b3a0e1a241390590ae,trac_task_5ms,True,native_success,1,,,True,"[1.0692103690516366, 0.06357047694063464, -2.212117576537154, -0.4769760089958575, 0.2773661622001063, 0.7214149374277757, -1.0922646752259813]",True,[],0.0002791202496151514,0.0003047112639361902,192246,18057,63078,110891,5,True,True,"[1.0572106870174982, -0.01044750126139545, -2.230711122854869, -0.5042115635084845, 0.1740261193364218, 0.6597092446393099, -1.1270262162740343]","[1.144410687017498, 0.07675249873860453, -2.1435111228548696, -0.4170115635084846, 0.2786261193364217, 0.7643092446393097, -1.0224262162740347]","[1.100810687017498, 0.03315249873860455, -2.187111122854869, -0.4606115635084846, 0.22632611933642174, 0.7120092446393098, -1.0747262162740345]",0.9759090413706415,0.97777859892116,"[0.7247779349968232, 0.6976600505052774, 0.573542515648737, 0.37533131851772766, 0.9759090413706415, 0.17984116230336378, 0.335343383402423]",0.4071760089958575,accepted
case_01_matched_00,case_01_pre_failure,8007124479c3c7bc724a1818507bb840030dd31b60be2b3793048463dfa14ffc,1,34,"[-1.2805180546906596, -0.046115208821704945, -1.5383651558476965, -2.018725155764846, -1.084483256141565, 1.8627289380559986, -1.8362184064794362]","[-0.5471975663261858, -0.09866402058391988, 0.4683117341253371]","[[0.7172088051968888, -0.6246338896145834, -0.3089401781785716], [-0.1971336117523349, -0.6070862241544716, 0.7697952036479224], [-0.6683934985212907, -0.4912014051148704, -0.5585439201599511]]",0.02,5b7444ca14819f27d61144739d0b20dc90a95690a3bad7be6e5c123d51258cf5,trac_strict_20ms,False,native_no_solution,-3,,,True,"[-1.2805180546906596, -0.046115208821704945, -1.5383651558476965, -2.018725155764846, -1.084483256141565, 1.8627289380559986, -1.8362184064794362]",False,"['position_tolerance', 'orientation_tolerance']",0.006888483269981476,0.02235115726424382,20414839,17827,20124026,271533,20,False,False,"[-1.3241180546906595, -0.08971520882170493, -1.5819651558476964, -2.0623251557648454, -1.1367832561415647, 1.8104289380559988, -1.888518406479436]","[-1.2369180546906597, -0.0025152088217049455, -1.4947651558476966, -1.975125155764846, -1.0321832561415651, 1.9150289380559984, -1.7839184064794364]","[-1.2805180546906596, -0.046115208821704945, -1.5383651558476965, -2.018725155764846, -1.084483256141565, 1.8627289380559986, -1.8362184064794362]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0530748442351543,internal_nonconvergence+position_tolerance+orientation_tolerance
