robot,uid,baseline,repeat,change,previous_q,target_position,target_rotation,dt,relative_q,baseline_q,relative_accepted,baseline_accepted,relative_reasons,baseline_reasons,raw_file,relative_line,baseline_line
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,gn,0,gained,"[6.208432828351731,4.556968004192395,-1.077563654954845,-5.07081275900675,-1.3122254594321427,1.3647385760642239]","[-0.29957239500831784,0.16902676543161813,0.6301790288302189]","[[-0.9543344497880895,-0.28686534840986966,0.0833908258104485],[-0.2475523884855535,0.9156309024370887,0.3167615277418332],[-0.1672231231102986,0.2816528401843777,-0.9448323156588746]]",0.02,"[6.2713646814234645,4.619888059343502,-1.140495508026578,-5.133744612078483,-1.2492936063604099,1.301806722992491]","[6.269894816492894,4.619899857264128,-1.139695413746596,-5.133744612078483,-1.2492936063604099,1.301806722992491]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45895,45911
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,gn,1,gained,"[6.208432828351731,4.556968004192395,-1.077563654954845,-5.07081275900675,-1.3122254594321427,1.3647385760642239]","[-0.29957239500831784,0.16902676543161813,0.6301790288302189]","[[-0.9543344497880895,-0.28686534840986966,0.0833908258104485],[-0.2475523884855535,0.9156309024370887,0.3167615277418332],[-0.1672231231102986,0.2816528401843777,-0.9448323156588746]]",0.02,"[6.2713646814234645,4.619888059343502,-1.140495508026578,-5.133744612078483,-1.2492936063604099,1.301806722992491]","[6.269894816492894,4.619899857264128,-1.139695413746596,-5.133744612078483,-1.2492936063604099,1.301806722992491]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45907,45901
ur5e,9de030307f12ac85fc9a4028d5944d13ff2de297acc3fa496c01f0fef3c95a3c,gn,2,gained,"[6.208432828351731,4.556968004192395,-1.077563654954845,-5.07081275900675,-1.3122254594321427,1.3647385760642239]","[-0.29957239500831784,0.16902676543161813,0.6301790288302189]","[[-0.9543344497880895,-0.28686534840986966,0.0833908258104485],[-0.2475523884855535,0.9156309024370887,0.3167615277418332],[-0.1672231231102986,0.2816528401843777,-0.9448323156588746]]",0.02,"[6.2713646814234645,4.619888059343502,-1.140495508026578,-5.133744612078483,-1.2492936063604099,1.301806722992491]","[6.269894816492894,4.619899857264128,-1.139695413746596,-5.133744612078483,-1.2492936063604099,1.301806722992491]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,45904,45889
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,gn,0,gained,"[-1.274364247258009,4.335234671826665,1.0723643052736795,-4.192135134712753,1.9991492787183116,5.48233687920696]","[0.11037683175745418,-0.01338258816771799,0.7499886307425063]","[[0.4525042471481364,0.8577154674848375,-0.24405754065417587],[0.7699148597799675,-0.5138541236387644,-0.3783980025177595],[-0.4499677932951326,-0.016676823939346,-0.8928890572408225]]",0.02,"[-1.2114323941862761,4.398056223390761,1.0094324522019467,-4.130791592741364,1.9362174256465787,5.545268732278693]","[-1.2149834160699877,4.397491249421822,1.0094324522019467,-4.130727301246844,1.9362174256465787,5.545268732278693]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19240,19248
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,gn,1,gained,"[-1.274364247258009,4.335234671826665,1.0723643052736795,-4.192135134712753,1.9991492787183116,5.48233687920696]","[0.11037683175745418,-0.01338258816771799,0.7499886307425063]","[[0.4525042471481364,0.8577154674848375,-0.24405754065417587],[0.7699148597799675,-0.5138541236387644,-0.3783980025177595],[-0.4499677932951326,-0.016676823939346,-0.8928890572408225]]",0.02,"[-1.2114323941862761,4.398056223390761,1.0094324522019467,-4.130791592741364,1.9362174256465787,5.545268732278693]","[-1.2149834160699877,4.397491249421822,1.0094324522019467,-4.130727301246844,1.9362174256465787,5.545268732278693]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19231,19232
ur5e,d0dce9ba3a0457e8a0eff3d503d9012e6fe49e92fdffa612be99cf47bc7cc131,gn,2,gained,"[-1.274364247258009,4.335234671826665,1.0723643052736795,-4.192135134712753,1.9991492787183116,5.48233687920696]","[0.11037683175745418,-0.01338258816771799,0.7499886307425063]","[[0.4525042471481364,0.8577154674848375,-0.24405754065417587],[0.7699148597799675,-0.5138541236387644,-0.3783980025177595],[-0.4499677932951326,-0.016676823939346,-0.8928890572408225]]",0.02,"[-1.2114323941862761,4.398056223390761,1.0094324522019467,-4.130791592741364,1.9362174256465787,5.545268732278693]","[-1.2149834160699877,4.397491249421822,1.0094324522019467,-4.130727301246844,1.9362174256465787,5.545268732278693]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,19243,19234
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,gn,0,gained,"[5.372332019797849,-0.3644550933024444,1.8008469797397835,4.247025181413491,-3.260770534154153,6.225224626833007]","[0.3969982829005642,-0.39845388683951194,-0.10707365055217409]","[[0.5011916301887734,-0.4720709417309335,-0.7252282232525078],[-0.4942405434077498,0.5317751500455774,-0.6877074051120984],[0.7103050296039947,0.7031103866159802,0.03320465557711781]]",0.02,"[5.434763494257645,-0.4273303010344064,1.7385857105249218,4.184093328341758,-3.1978386810824198,6.283185307178586]","[5.435263872869582,-0.42724352340374716,1.7396792816822124,4.184093328341758,-3.1978386810824198,6.283185307178586]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21676,21694
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,gn,1,gained,"[5.372332019797849,-0.3644550933024444,1.8008469797397835,4.247025181413491,-3.260770534154153,6.225224626833007]","[0.3969982829005642,-0.39845388683951194,-0.10707365055217409]","[[0.5011916301887734,-0.4720709417309335,-0.7252282232525078],[-0.4942405434077498,0.5317751500455774,-0.6877074051120984],[0.7103050296039947,0.7031103866159802,0.03320465557711781]]",0.02,"[5.434763494257645,-0.4273303010344064,1.7385857105249218,4.184093328341758,-3.1978386810824198,6.283185307178586]","[5.435263872869582,-0.42724352340374716,1.7396792816822124,4.184093328341758,-3.1978386810824198,6.283185307178586]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21675,21683
ur5e,df97a24c1749fc9e99c17af4959b74750d38c3f62ab100839e0f832534ee15da,gn,2,gained,"[5.372332019797849,-0.3644550933024444,1.8008469797397835,4.247025181413491,-3.260770534154153,6.225224626833007]","[0.3969982829005642,-0.39845388683951194,-0.10707365055217409]","[[0.5011916301887734,-0.4720709417309335,-0.7252282232525078],[-0.4942405434077498,0.5317751500455774,-0.6877074051120984],[0.7103050296039947,0.7031103866159802,0.03320465557711781]]",0.02,"[5.434763494257645,-0.4273303010344064,1.7385857105249218,4.184093328341758,-3.1978386810824198,6.283185307178586]","[5.435263872869582,-0.42724352340374716,1.7396792816822124,4.184093328341758,-3.1978386810824198,6.283185307178586]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,21682,21678
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,gn,0,gained,"[-0.6970121352559326,6.2001555649973525,-1.1331538767670564,-3.19815229551197,-0.6685536626123856,2.379017563610491]","[0.5056058546845005,-0.11465679156415959,0.6809024749448517]","[[0.7048247697458427,-0.4329689454675921,0.5619252051771668],[0.12302859524883189,0.8547379136354364,0.504268840743943],[-0.6986315257013662,-0.28628830093949426,0.6557080143183844]]",0.02,"[-0.6345266425512344,6.137223711925619,-1.0712752997952586,-3.261084148583703,-0.7314855156841185,2.441949416682224]","[-0.6346202296651535,6.137223711925619,-1.0715766207844188,-3.2566036274861836,-0.7314855156841185,2.4398052166773305]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29192,29188
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,gn,1,gained,"[-0.6970121352559326,6.2001555649973525,-1.1331538767670564,-3.19815229551197,-0.6685536626123856,2.379017563610491]","[0.5056058546845005,-0.11465679156415959,0.6809024749448517]","[[0.7048247697458427,-0.4329689454675921,0.5619252051771668],[0.12302859524883189,0.8547379136354364,0.504268840743943],[-0.6986315257013662,-0.28628830093949426,0.6557080143183844]]",0.02,"[-0.6345266425512344,6.137223711925619,-1.0712752997952586,-3.261084148583703,-0.7314855156841185,2.441949416682224]","[-0.6346202296651535,6.137223711925619,-1.0715766207844188,-3.2566036274861836,-0.7314855156841185,2.4398052166773305]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29203,29202
ur5e,e396d91220f89c7fd418f9297fe341df4e1fffa07bb5b42d679d97488c62f561,gn,2,gained,"[-0.6970121352559326,6.2001555649973525,-1.1331538767670564,-3.19815229551197,-0.6685536626123856,2.379017563610491]","[0.5056058546845005,-0.11465679156415959,0.6809024749448517]","[[0.7048247697458427,-0.4329689454675921,0.5619252051771668],[0.12302859524883189,0.8547379136354364,0.504268840743943],[-0.6986315257013662,-0.28628830093949426,0.6557080143183844]]",0.02,"[-0.6345266425512344,6.137223711925619,-1.0712752997952586,-3.261084148583703,-0.7314855156841185,2.441949416682224]","[-0.6346202296651535,6.137223711925619,-1.0715766207844188,-3.2566036274861836,-0.7314855156841185,2.4398052166773305]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,29196,29199
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,gn,0,gained,"[2.0201294416134745,-2.3726911376991375,-0.47684494816045797,4.732764524267305,-4.18433810886723,1.4472409310176308]","[0.23807590172883686,-0.7900762386864534,0.510121164848824]","[[-0.38741549246216056,0.6669586190158915,0.6364553689935503],[0.8295547743304338,0.5533742153056822,-0.07493900333206556],[-0.402179204566676,0.498942059116322,-0.7676644508239783]]",0.02,"[1.9575522139093766,-2.435474697917613,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]","[1.9578270807628824,-2.4338825470545986,-0.41761509418000603,4.795696377339038,-4.121406255795497,1.5100412928172902]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12900,12895
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,gn,1,gained,"[2.0201294416134745,-2.3726911376991375,-0.47684494816045797,4.732764524267305,-4.18433810886723,1.4472409310176308]","[0.23807590172883686,-0.7900762386864534,0.510121164848824]","[[-0.38741549246216056,0.6669586190158915,0.6364553689935503],[0.8295547743304338,0.5533742153056822,-0.07493900333206556],[-0.402179204566676,0.498942059116322,-0.7676644508239783]]",0.02,"[1.9575522139093766,-2.435474697917613,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]","[1.9578270807628824,-2.4338825470545986,-0.41761509418000603,4.795696377339038,-4.121406255795497,1.5100412928172902]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12897,12898
ur5e,ed8a3d8165254710130f1afc35b9aa63b7c48fa8035a4e66f6e3cead9e47e0ae,gn,2,gained,"[2.0201294416134745,-2.3726911376991375,-0.47684494816045797,4.732764524267305,-4.18433810886723,1.4472409310176308]","[0.23807590172883686,-0.7900762386864534,0.510121164848824]","[[-0.38741549246216056,0.6669586190158915,0.6364553689935503],[0.8295547743304338,0.5533742153056822,-0.07493900333206556],[-0.402179204566676,0.498942059116322,-0.7676644508239783]]",0.02,"[1.9575522139093766,-2.435474697917613,-0.41391309508872504,4.795696377339038,-4.121406255795497,1.5101727840893637]","[1.9578270807628824,-2.4338825470545986,-0.41761509418000603,4.795696377339038,-4.121406255795497,1.5100412928172902]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,12894,12891
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,gn,0,gained,"[-5.339293755650339,-3.9210452523985504,0.8249898572735739,3.859066948881189,1.9208410097274244,5.220453405914293]","[-0.5388988670859461,-0.5075136397940202,-0.18172442166233674]","[[-0.704849433759893,-0.27824283403725797,0.6525091578171703],[-0.24037001517054632,0.9591247008489626,0.14933875594867868],[-0.6673900894793611,-0.051582298594600645,-0.7429197365371496]]",0.02,"[-5.40167296140542,-3.8581133993268173,0.8879217103453068,3.9202083082204657,1.9837728627991573,5.15752155284256]","[-5.401504009069962,-3.8581133993268173,0.8879217103453068,3.9185840535033023,1.9837728627991573,5.15752155284256]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7766,7765
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,gn,1,gained,"[-5.339293755650339,-3.9210452523985504,0.8249898572735739,3.859066948881189,1.9208410097274244,5.220453405914293]","[-0.5388988670859461,-0.5075136397940202,-0.18172442166233674]","[[-0.704849433759893,-0.27824283403725797,0.6525091578171703],[-0.24037001517054632,0.9591247008489626,0.14933875594867868],[-0.6673900894793611,-0.051582298594600645,-0.7429197365371496]]",0.02,"[-5.40167296140542,-3.8581133993268173,0.8879217103453068,3.9202083082204657,1.9837728627991573,5.15752155284256]","[-5.401504009069962,-3.8581133993268173,0.8879217103453068,3.9185840535033023,1.9837728627991573,5.15752155284256]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7762,7761
ur5e,f09b46bea02d75c926355fc8a06dc54e0bb72f3bdcb12bb134f781193bb4d5a2,gn,2,gained,"[-5.339293755650339,-3.9210452523985504,0.8249898572735739,3.859066948881189,1.9208410097274244,5.220453405914293]","[-0.5388988670859461,-0.5075136397940202,-0.18172442166233674]","[[-0.704849433759893,-0.27824283403725797,0.6525091578171703],[-0.24037001517054632,0.9591247008489626,0.14933875594867868],[-0.6673900894793611,-0.051582298594600645,-0.7429197365371496]]",0.02,"[-5.40167296140542,-3.8581133993268173,0.8879217103453068,3.9202083082204657,1.9837728627991573,5.15752155284256]","[-5.401504009069962,-3.8581133993268173,0.8879217103453068,3.9185840535033023,1.9837728627991573,5.15752155284256]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,7754,7768
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,gn,0,gained,"[0.892036001497698,1.6606773982439886,0.1392452870709251,-2.481491289449014,-0.01313369290503541,-0.9000659582231805]","[-0.16723028287034705,0.16369972789808646,-0.7151814402938091]","[[0.12677587117016692,-0.679848242110129,-0.7223117375405254],[0.173619725931974,-0.7017375572547323,0.6909562876951532],[-0.9766186918426002,-0.21300415122229144,0.02907167531670142]]",0.02,"[0.8448547809135625,1.5977455451722558,0.10979546609135858,-2.534829133702746,0.04350095564122825,-0.9589451394436764]","[0.8352815283385627,1.5977455451722558,0.11487381158988917,-2.539699249559497,0.039870551075820014,-0.9588733784868269]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22058,22064
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,gn,1,gained,"[0.892036001497698,1.6606773982439886,0.1392452870709251,-2.481491289449014,-0.01313369290503541,-0.9000659582231805]","[-0.16723028287034705,0.16369972789808646,-0.7151814402938091]","[[0.12677587117016692,-0.679848242110129,-0.7223117375405254],[0.173619725931974,-0.7017375572547323,0.6909562876951532],[-0.9766186918426002,-0.21300415122229144,0.02907167531670142]]",0.02,"[0.8448547809135625,1.5977455451722558,0.10979546609135858,-2.534829133702746,0.04350095564122825,-0.9589451394436764]","[0.8352815283385627,1.5977455451722558,0.11487381158988917,-2.539699249559497,0.039870551075820014,-0.9588733784868269]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22079,22067
ur5e,f9c733d9e1d912248e3113783d93e5b43e4b99355d330fce8e0ece6325cd85dd,gn,2,gained,"[0.892036001497698,1.6606773982439886,0.1392452870709251,-2.481491289449014,-0.01313369290503541,-0.9000659582231805]","[-0.16723028287034705,0.16369972789808646,-0.7151814402938091]","[[0.12677587117016692,-0.679848242110129,-0.7223117375405254],[0.173619725931974,-0.7017375572547323,0.6909562876951532],[-0.9766186918426002,-0.21300415122229144,0.02907167531670142]]",0.02,"[0.8448547809135625,1.5977455451722558,0.10979546609135858,-2.534829133702746,0.04350095564122825,-0.9589451394436764]","[0.8352815283385627,1.5977455451722558,0.11487381158988917,-2.539699249559497,0.039870551075820014,-0.9588733784868269]",True,False,[],"[""position_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,22061,22066
ur5e,fe74077db23fc36cf44d3910450070571e5775f47b811253d335e2d0ef4c83d8,gn,0,gained,"[4.850102460820121,0.5696847020169944,0.013749984029062912,-0.060594269403523526,-3.3691663169064268,-4.106292810168772]","[0.1578022764599621,-0.5886878837700443,-0.44303024633870325]","[[-0.13061307508711184,-0.4402322517388851,-0.8883331521142275],[-0.08782800375414226,0.8976239506268759,-0.43192300820581675],[0.9875355519538781,0.021605735116179775,-0.15590614432163544]]",0.02,"[4.913034313891854,0.6326165550887273,0.07630745884125102,-0.12352612247525646,-3.43209816997816,-4.169224663240505]","[4.912450901647765,0.6326165550887273,0.07668183710079583,-0.1195343840897347,-3.43209816997816,-4.1655305534499]",True,False,[],"[""orientation_tolerance""]",outputs/task_balance_comparison/points/points_ur5e/records.jsonl.gz,32498,32500
